"PID","小票数","平均每单金额","年龄","性别.男性为1","香烟购买量","鲜食购买量","包装水购买量","茶饮料购买量","碳酸饮料购买量","冰淇淋购买量","酸奶/酸味奶购买量","肉食小食购买量","即食类主食购买量","啤酒购买量","牛奶购买量","糖果购买量","功能性饮料购买量","膨化食品购买量","糕点购买量","饼干购买量","熟食肉制品购买量","果蔬汁购买量","亚洲传统饮料购买量","卫生用品购买量"
"a0a350cb-122a-4a4f-a589-afdeeb82daf2",2,4.75,42,"0",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"a0d6f169-4b6b-4f1a-97aa-0d44980ce3fa",2,11.55,21,"0",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0
"a0e29d68-b496-465c-9001-43f149e0bd50",2,6.75,29,"1",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"a10159f8-8a38-41f5-b491-e5424fb6f074",2,2.75,48,"1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a10502e4-096d-11e8-8b2a-0a58ac130242",2,4.25,12,"1",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
"a14a87e6-8d65-11e8-babe-0a58ac1305b1",2,5.5,27,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"a18096ed-52af-11e8-ba32-0a58ac13035b",2,15.95,32,"0",0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"a20b2614-79bb-41cb-a2eb-248245c6be9d",2,19.55,22,"1",1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"a24b2961-3973-4801-8e43-f575364c2b42",2,5.95,38,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"a2507343-e6be-41f3-9951-68b014b5e284",2,16.9,47,"0",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"a2b086d6-0e3d-11e8-a652-0a58ac13001a",7,12.7857142857143,52,"1",6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a2d080f8-5b00-4b8f-8161-5fa37121bece",3,18.6666666666667,25,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a2f718fb-8ccc-11e8-b9d8-0a58ac1305b1",2,21.75,28,"0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a30ba8e3-8b79-46b2-ac90-ca56caeecdb8",2,5.5,35,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"a33914b5-3e52-11e8-b5e9-0a58ac130503",2,3,16,"0",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a3c13ba6-3ef8-43a0-a9c3-a7f7b7172cf4",2,2.35,13,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"a3d229ce-7e42-4340-a6c8-1a36c56fabfc",25,14.49999996,32,"1",9,1,4,0,2,2,3,0,0,0,2,3,0,0,2,0,0,0,0,0
"a3d4a0b7-4152-11e8-bd48-0a58ac130510",5,54.78,34,"0",5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
"a3fb89a7-43fc-11e8-afd5-0a58ac130519",3,15.6666666666667,21,"1",3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"a4116116-5058-11e8-83c0-0a58ac130356",2,15.75,19,"1",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a438ef78-6764-462d-92b0-2b87747772a0",3,9.96666666666667,42,"1",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"a43a991b-8b73-410f-abf3-1a9620f47fdc",4,14.5,33,"1",2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a522b121-4066-11e8-bd07-0a58ac130510",4,12.75,34,"1",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"a5587d5e-5962-4fbf-831c-a25cd5fe245a",2,4.75,47,"0",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5c5844b-4909-11e8-b525-0a58ac130522",2,5.5,19,"0",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"a5f252a3-a772-400d-979e-7f7640a94764",2,1.8,35,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"a64d5b03-1368-467d-9e1a-fb450e850ae8",2,41.3499985,30,"1",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"a661efe1-cd4e-4e6d-bb41-42ca6f8b2990",2,12,20,"1",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a68bb276-d652-46bd-a52b-56a27cdba513",2,10.5,16,"0",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"a697ecb5-193d-11e8-a73d-0a58ac13001a",4,31.825,40,"1",2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"a6b1211e-8e9d-11e8-bcb1-0a58ac1305b1",3,21.8,56,"0",4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"a6f74606-aa7f-435b-ba95-982a9bce56ef",2,8,44,"0",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"a762fff5-4c6d-11e8-9cbc-0a58ac1300da",2,3.75,21,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"a76a9fdc-72c2-4b18-b887-3b2093001878",6,13.5,33,"0",4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"a78817ca-5227-11e8-ba20-0a58ac13035b",2,3.75,32,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"a8016083-44ca-11e8-b029-0a58ac130519",2,19,36,"1",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a815ee89-8774-11e8-942d-0a58ac13066c",2,7,28,"1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"a843d813-304b-4e6c-9a96-b9940fe7ef68",2,5.25,22,"0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
"a87c897e-86a5-11e8-9336-0a58ac13066c",2,11,22,"1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8c28dc9-25cf-11e8-ae8d-0a58ac130028",4,8.3,31,"1",1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0
"a912f846-b6a5-40fc-af6f-88b8737665a5",2,9.85,49,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a9b17949-e505-425d-b2c4-f2d3b044ffdb",2,6.45,41,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"aa0e2d1f-4de2-11e8-b82d-0a58ac130522",2,48.25,41,"0",0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1
"aa46efdd-6dab-40bc-a154-a7613e7065b1",2,15,28,"1",1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"aa874033-2e69-4802-91a0-5fccfad41870",4,15.5,19,"1",2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"aab05b9e-56ac-4a6a-bf18-41f83f41b899",4,10.75,22,"1",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aadaa285-363b-11e8-940a-0a58ac1300a2",2,5.75,41,"0",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aaf82b62-455c-11e8-b079-0a58ac130519",2,33.95,25,"1",0,0,0,3,0,3,0,4,2,0,1,0,0,0,0,0,0,0,0,0
"ab4c2a25-1dd1-11e8-bbda-0a58ac130020",2,5.45,19,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"abab815b-a283-4073-9c35-6de20fd4fd4b",2,61.05,53,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"ac070233-7154-11e8-9690-0a58ac13065a",2,10.45,29,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ac4f91c8-2ba7-4bde-83a8-81ffa3aa2762",4,7.975,23,"0",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"acc3f1ad-1ce0-11e8-bbb2-0a58ac130020",2,27.75,31,"1",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"acf723b0-3b88-4f2f-b7eb-b9bd113a3f55",2,4.5,24,"1",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"ad479daa-10e1-11e8-a684-0a58ac13001a",3,9.63333333333333,29,"1",0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"ad4f5eae-b241-410b-af07-0c580a7efc18",5,19.8,29,"1",4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"ad5c52dd-3864-11e8-b8b2-0a58ac130259",2,13.25,49,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad85d4e0-fa33-42c0-8add-f640c24c2b30",2,8.25,30,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad9c19b8-5e88-11e8-ab7f-0a58ac13062f",2,17.15,33,"1",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"add9de9d-6c52-4d8d-922e-1cfebad8941c",2,11,20,"1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adde980a-1c66-11e8-bb9f-0a58ac130020",2,3.9,17,"0",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ae4619cb-235e-11e8-8f44-0a58ac130275",2,6.75,23,"0",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ae81f66a-43bc-11e8-afc4-0a58ac130519",2,8,28,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"aecf10f3-09a3-4ec0-b19f-99fdfda5c88b",3,25,46,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af8ac88f-8707-11e8-9369-0a58ac13066c",9,7.66666666666667,35,"1",0,3,1,5,1,0,0,0,2,0,0,0,0,0,4,1,3,1,0,0
"b0086a94-b256-4fe6-b22c-561baafec6d5",2,12,29,"0",0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1
"b016f32d-90e5-4a17-999a-9f79d58deca8",2,7.25,8,"1",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"b01dea45-93da-11e8-835f-0a58ac1305b1",2,6.75,22,"1",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"b054a6d3-aef1-4484-ac1c-28260d146563",3,14.8333333333333,24,"1",2,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"b0cba19c-d7a8-438a-b9ae-52c9ede3d618",2,15.6,23,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"b15ba70f-47e4-11e8-b4c1-0a58ac130522",2,7.35,29,"1",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"b15cbe67-298c-4237-abe6-c17ad40b1708",2,11.75,18,"1",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"b23335fc-9efe-49b9-a790-48e8cd636f53",4,6.25,30,"0",0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"b28f313c-ccc7-4417-ad75-346264c6709b",2,8.4,23,"0",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"b339f76b-797c-4953-90e2-b4c91c071b99",2,26.5,31,"1",1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3557f2e-0e31-11e8-a651-0a58ac13001a",2,27.5,33,"1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"b37b5704-2039-11e8-bc4f-0a58ac130020",6,6.66666666666667,16,"1",0,0,0,1,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0
"b3f6133c-3ebd-4925-88ef-4f32a1db2116",5,8.18,46,"0",0,0,0,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,2
"b4258421-d95b-495c-a267-b73773026a23",3,11,27,"1",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b4486d29-df4b-4bcc-b284-3c4fa90033bd",2,4.1,26,"0",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"b451cc9b-a3c0-4a8b-af9b-3c50f983013e",2,2.75,39,"1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b4767c9c-1194-11e8-a693-0a58ac13001a",3,4.83333333333333,35,"1",0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0
"b48b6c77-1ac6-11e8-a769-0a58ac13001a",3,6,44,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b4cd518a-c603-4659-8e75-0b5a16a1ab76",2,18.75,31,"1",1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"b4eb0699-19ca-11e8-a74b-0a58ac13001a",2,8.7,23,"0",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"b507abc1-3d4d-11e8-b591-0a58ac130503",2,3,11,"0",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"b50e466c-91eb-11e8-8084-0a58ac1305b1",2,7.5,52,"1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5ad5c28-203a-47cc-b667-3272d2dec1fa",3,4.5,18,"1",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5ef8494-1a51-420c-8a59-f20d3d57209c",2,19,32,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b618c473-74ff-11e8-9013-0a58ac13059c",2,42,49,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b61cf140-94a7-11e8-8539-0a58ac1305b1",3,12.3666666666667,54,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"b67b011a-2354-11e8-8d96-0a58ac130275",2,2.75,18,"0",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b6f2b674-6044-4e5f-8af4-278949fde9ca",2,14.85,19,"0",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"b70c5b26-4892-11e8-b504-0a58ac130522",3,4,23,"1",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"b70eea30-b965-4e1e-b7e2-285e91c5de5c",3,5.86666666666667,19,"0",0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0
"b7137936-8cde-42f1-9c66-efbd5c076c62",2,19.75,20,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"b7a56798-1f7e-11e8-bc37-0a58ac130020",2,4,17,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"b7d7c311-a00e-4510-8284-bd6dc9f89a18",2,20.75,44,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"b7e55cf9-4d61-11e8-b7e5-0a58ac130522",2,16,28,"1",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"b8176d4f-13c7-41e4-8004-34374623fc1d",2,36.675,28,"1",1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b83776cf-23a5-11e8-abc7-0a58ac130279",3,7.43333333333333,25,"0",0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0
"b86fa8bc-d504-42bd-9845-aebdf28aa877",2,2.75,27,"0",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b8a0f97e-4e87-11e8-8371-0a58ac130356",2,13.45,21,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9082e30-8832-4ec7-b334-535073789705",2,4.75,28,"1",0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"b9290e34-5366-4b33-acaa-40675ce73ed3",3,4,32,"1",0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
"b988840a-bdf2-445d-ab05-6f396ade6b62",2,4.75,25,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9c3d685-9b22-47cb-b9a3-df55df55affc",2,16.75,34,"1",1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0
"b9e23fc7-5136-11e8-83ed-0a58ac130356",2,12.1,30,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba872c6e-1f1a-11e8-bc26-0a58ac130020",3,12.0666666666667,25,"1",0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0
"baa40693-81cd-11e8-af7b-0a58ac1303f0",2,4.25,62,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"baf02f33-5d9c-11e8-8d98-0a58ac130586",2,18.25,54,"1",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bbcee73c-1050-4d2c-b607-873c50f81552",2,13.2,39,"1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"bcb57307-24f9-4c63-9fe1-3aacc20395c3",3,10.8333333333333,25,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bcb8636e-2119-4b1a-b7b6-e44f0a9d3037",2,27.1,33,"1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd0f9215-067b-11e8-a64b-0a58ac130242",4,9.425,44,"1",0,1,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"bd442261-94ec-4d8b-8596-f00f32ed50d6",2,4,25,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"bd5a5625-1266-11e8-a6a7-0a58ac13001a",2,37.5,42,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
"bd7efde1-945b-11e8-845f-0a58ac1305b1",2,6.25,40,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"be062ea8-0cae-11e8-8070-0a58ac13025e",2,15.95,50,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"be5dd01f-1e29-4ce3-8289-b2c02f0c577a",2,4.75,45,"1",0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"beadd109-56ef-426e-90d0-01782056aca2",2,4.25,38,"1",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"bf736bb7-050c-496c-834d-7c5524032cff",2,11.95,43,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
"bf91a3fa-9004-11e8-be66-0a58ac1305b1",4,12.275,37,"1",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"bfbd3a9a-8cb1-11e8-b992-0a58ac1305b1",3,31.8,30,"1",0,0,0,8,0,6,0,0,0,0,0,0,0,0,1,0,0,0,2,0
"c00cb1d3-8f93-11e8-bdb1-0a58ac1305b1",3,17.6,18,"0",0,0,0,1,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0
"c02f2c6b-dfa3-4284-a228-1eca0dc4f8fe",2,11.25,25,"1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c0304eed-b236-4dfc-96e5-1e245e3b0b4e",3,18.3333333333333,32,"1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c034098b-4b19-11e8-9c9e-0a58ac1300da",2,5,41,"1",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"c0373ce7-503b-4fba-9d90-1ae80c73627c",2,2.5,35,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"c04efb2e-2276-491b-bfe7-491545074375",2,25.25,44,"1",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"c05a61fd-171c-492f-af75-2af2fbd0c4b9",5,6.8,20,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c0f025b7-4ba2-11e8-b6b0-0a58ac130522",3,4.76666666666667,11,"0",0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
"c0f0daef-51b2-43d4-9e3c-d670679b8964",5,8.2,31,"0",0,3,0,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0
"c102575a-21f8-11e8-bc95-0a58ac130020",2,10.2,7,"1",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"c16be3c0-0624-11e8-a6f5-0a58ac130241",4,4,29,"0",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"c1839ea2-0ae0-4eca-a2f7-94b6d7e6b0ec",3,15,29,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c1a18c32-7164-42cd-94d4-fbdf2061be70",2,15,30,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"c1d3e005-e510-478b-81fd-a33fa009f9dc",2,25.5,25,"1",3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c25593be-79f3-11e8-961f-0a58ac130661",2,1.5,22,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"c2595311-4ebe-11e8-837e-0a58ac130356",2,22.4,34,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
"c269c837-6a4e-4346-92b4-6cbdeeaaf225",2,12.25,24,"0",0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"c28af1d0-397e-11e8-8582-0a58ac130136",3,3.76666666666667,24,"0",0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
"c2f092f8-8c8a-4d2d-ae79-f2040bcc6714",2,2,16,"1",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c3272874-f28d-45cf-95fb-76764a00d2bb",2,12,24,"1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"c33aff9a-9c3f-470f-8dd7-11444e311c4a",3,9.66666666666667,19,"1",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"c36707ff-54a9-498c-a337-3862f3cc2557",3,13.3,29,"1",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c3695306-5bfb-4b9b-952f-3da311028325",3,6.66666666666667,21,"1",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"c3a8cad0-9f6e-4dcf-87f9-623f19a73cac",2,18.45,29,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"c3b8d997-9389-452a-8684-f8a92380189a",2,14.7,28,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"c3e005d5-46bb-11e8-b11e-0a58ac130519",2,8.5,16,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"c4086a70-3cd7-4606-9aff-d9a9a26e0d1a",2,13,42,"1",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c43c93e5-4485-11e8-b003-0a58ac130519",3,5.76666666666667,22,"1",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"c45ce788-efbc-40b2-917d-f9898a78b55a",3,7,72,"1",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"c48cb297-e81b-416d-b433-6e92265cc68b",4,7.075,23,"0",0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"c4a846bd-1d75-11e8-bbcd-0a58ac130020",2,9.75,22,"1",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"c4b28f0b-517e-4816-8f5f-930e1a17ecec",2,9.25,39,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1
"c4c16482-5f44-11e8-aa1f-0a58ac13039c",2,6.75,19,"0",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"c51509d4-6270-450b-bd0d-4fe503e0d60b",3,12.9166666666667,16,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
"c528dfda-b767-42ee-9ce0-af65383f44c9",3,8.26666666666667,25,"0",0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"c52f7d67-712e-11e8-991a-0a58ac130598",2,3.75,38,"1",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"c5c5729b-3615-491f-9f86-b3b7ebd466bc",2,13.5,33,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c615e63e-6a55-45ec-9a46-c71ae9b97fb4",3,8,15,"0",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c668803e-3a7e-11e8-85d7-0a58ac130136",2,14,30,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6895e68-21f2-11e8-bc94-0a58ac130020",2,11.75,20,"1",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"c6a21efa-d90c-4e38-a640-dc1a57fe73e0",2,7.75,38,"0",0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6aa14d7-4951-11e8-b551-0a58ac130522",2,5.65,14,"1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"c6f63d53-8dba-11e8-bbb4-0a58ac1305b1",2,3,26,"1",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c715776e-4bf5-11e8-9cb3-0a58ac1300da",4,21.625,23,"1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c72b3eca-11ed-11e8-a694-0a58ac13001a",5,21.58,28,"0",0,0,0,0,1,0,2,1,0,3,2,0,0,0,0,0,0,0,0,0
"c7609a58-809f-45fd-b921-7516614add65",7,11.7142857142857,25,"1",3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"c770a33f-8c12-11e8-b86a-0a58ac1305b1",2,14.25,39,"1",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c77d5079-725f-11e8-97aa-0a58ac13065a",2,22.15,43,"1",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c81e8d47-1ddf-11e8-bbdf-0a58ac130020",4,6.25,23,"0",2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"c82a38c7-4a00-11e8-b590-0a58ac130522",3,4.16666666666667,14,"1",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
